"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACADSB",1487.74116175655,3.26801783579768,0.497006067682381,6.57540832657632,4.8519830033059e-11,2.89774287766009e-08
"ACADVL",1549.31573477404,0.295722307966818,0.291123486351898,1.01579680730177,0.309726156705758,0.517398373980696
"ACAN",78.0476568362401,-1.19900122046685,0.636884529709097,-1.88260377593801,0.0597540842911511,0.185813689963989
"ACAP1",88.6297132671124,-0.724531437791811,0.384767498119419,-1.88303700632983,0.0596953530369992,0.185713940248905
"ACAP2",1225.99800581781,-0.182616993142805,0.259747537875233,-0.70305572340217,0.482021023611408,0.669970440624327
"ACAP3",336.595671702028,0.407928607276565,0.378122651622432,1.07882615740222,0.280665231859551,0.48777622994266
"ACAT1",433.499741841299,0.706530943770965,0.353526076804837,1.99852568205599,0.0456596984818867,0.156523058072733
"ACAT2",330.471032807452,-0.158406747096219,0.376940075470384,-0.420243846183092,0.674307327002788,0.812707586365798
"ACBD3",1369.92427364991,-0.0287025597379364,0.217712201522924,-0.131837166392873,0.895113088585589,0.945406947132766
"ACBD4",58.5446375536866,1.94984796450981,0.281604462263937,6.92406629083276,4.38860381689719e-12,3.52826867633085e-09
"ACBD5",578.316762558302,0.0894478254676932,0.371180363839556,0.240982105148098,0.809568985901658,0.896233902274401
"ACBD6",247.794310957258,0.383957468837229,0.189923052661058,2.02164752228604,0.0432127788655684,0.151251961926821
"ACBD7",35.1395472623829,1.39968721331529,0.615364612638093,2.27456565517275,0.022931998365765,0.100392866493738
"ACCS",58.9022606470815,-0.0665844226657603,0.399171663192235,-0.16680648654585,0.86752231467333,0.929564915428835
"ACCSL",2.02633927179587,1.46112289295635,0.874995099937768,1.66986408616491,0.0949462573380463,0.249100171702273
"ACD",96.2821870682003,0.377638100934547,0.376023772009879,1.00429315656305,0.315237331250345,0.522437539280766
"ACE",146.290505849838,0.282662096175189,0.471676483577105,0.599271123358817,0.548992100948811,0.724423324546914
"ACE2",129.617855144037,-4.70741381795072,0.814675836476612,-5.77826616082023,7.54743470551135e-09,1.94770404505313e-06
"ACER1",4.08443506982879,2.34981931747894,0.764973516691946,3.07176557907588,0.0021279677051231,0.0215926742428098
"ACER2",95.2989560716338,0.748259256422314,0.542267018262421,1.3798723345188,0.167625956056934,0.353927814086676
"ACER3",309.637562096889,-0.431013586551298,0.363248340121874,-1.18655349232067,0.235403789853667,0.437585186243771
"ACHE",11.6696708547683,-1.52341866726888,0.587304442962529,-2.59391646959851,0.00948895375841361,0.0569146629590014
"ACIN1",955.768372239345,0.0735739865242074,0.207484231290478,0.354600376455614,0.722888994091219,0.844211891362017
"ACKR1",78.8861309595754,-0.11914402618056,0.647914367565047,-0.183888538586233,0.854100896366799,0.922745040146537
"ACKR2",52.0483916597333,-2.45786045039993,0.619201282623074,-3.96940464978995,7.20524319079844e-05,0.0021110097343887
"ACKR3",140.72355537368,-0.0845966309481937,0.441632557226596,-0.191554335304107,0.848091315147802,0.918715618261011
"ACKR4",28.7991812594453,0.802339980757915,0.434519637189389,1.84649878184495,0.0648198160895125,0.195685819716794
"ACLY",1994.95338915796,-0.00859691042735834,0.241102605109882,-0.0356566467767543,0.971556139411775,0.985176314775721
"ACMSD",10.4681099882279,2.03112496256229,0.668899092571821,3.03651923753238,0.00239326836334391,0.0232465095720157
"ACN9",92.505083697403,-0.485530301568555,0.499996911709266,-0.971066601009082,0.331515114226557,0.537766601946121
"ACO1",513.850920985684,-0.144205430747616,0.319315852007367,-0.451607490956287,0.651551772535539,0.796781530527723
"ACO2",403.806905111889,-0.0833402045013165,0.301350562477461,-0.276555662667959,0.782121313266542,0.879339598279396
